Condition,Error,Method,InputType,K,DupRate,LossRate,ILS
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.0,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.1,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.2608695652173913,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss0.5-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,0.5,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.217391304347826,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup0.2-loss1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,0.2,1.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.1304347826086956,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.1739130434782608,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.0,70
n25-k1000-dup1-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0869565217391304,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
n25-k1000-dup1-loss0.1-ils70,0.0434782608695652,wQFM-G-T,Input: Est. (100bp),1000,1.0,0.1,70
