sim200_dup3_loss1,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup0.25_loss0.1,sim200_dup1_loss1,sim200_dup0.25_loss1,sim200_dup3_ILS25,sim200_dup0_ILS25,sim200_dup3_loss0.1,sim500_dup1_loss0.1,sim500_dup0.25_loss0.1,sim500_dup1_loss1,sim500_dup0.25_loss1,sim500_dup3_ILS25,sim500_dup0_ILS25,sim500_dup3_loss0.1,sim500_dup0_ILS70,sim500_dup3_loss1,sim500_dup1_ILS25
0.05555555555555555,0.10101010101010101,0.010101010101010102,0.045454545454545456,0.08080808080808081,0.050505050505050504,0.045454545454545456,0.03535353535353535,0.030303030303030304,0.04040404040404041,,,,,,,,,,
0.05555555555555555,0.08080808080808081,0.045454545454545456,0.05555555555555555,0.05555555555555555,0.050505050505050504,0.050505050505050504,0.04040404040404041,0.025252525252525252,0.06060606060606061,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
